tree	time	x	y	r_stem	h_stem	r_crown	r_root	xylem_resistance	root_surface_resistance	ag_resources	bg_resources	growth	psi_zero	salinity
Initial_000000001	0.0	5.0	5.0	0.005	0.05	0.2	0.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Initial_000000001	3456000.0	5.0	5.0	0.005	0.08792490792892747	0.20878417100309607	0.2000000000082486	77443685613011.17	150714908226096.34	0.002895046128827765	0.005370224865528695	1.2722715988094139e-05	-7855041.111218137	0.03999928347218915
Initial_000000001	6912000.0	5.0	5.0	0.005	0.13025412853755602	0.21797845090275975	0.20000000033879142	84711475376822.7	150714908031445.22	0.0031554713070335912	0.005203761679396214	1.390375971186263e-05	-7854445.469792334	0.039999215803438126
Initial_000000001	10368000.0	5.0	5.0	0.00500000000000033	0.1774779554509429	0.22760035154214603	0.2000000161393105	92666548995974.61	150714899115987.38	0.003440029765361516	0.005032953392263045	1.5194242094368279e-05	-7853793.422359769	0.03999914132281607
Initial_000000001	13824000.0	5.0	5.0	0.005000000000295985	0.2301371123501517	0.23766745278339452	0.20000090204609475	101377908819089.17	150714417855504.72	0.0037509299046561413	0.004858281597915207	1.660417326865579e-05	-7853079.319504235	0.03999905940285404
Initial_000000001	17280000.0	5.0	5.0	0.0050000003169931055	0.28882275123468953	0.24815469460727813	0.20005709911082983	110919006568315.81	150684577720712.75	0.004090065468479474	0.0046808429394562725	1.8142052477621027e-05	-7852297.853702193	0.03999897230746973
Initial_000000001	20736000.0	5.0	5.0	0.005000254818348786	0.353907971805614	0.25744505492061287	0.20225039136829237	121249137752159.2	149114399805273.94	0.004432268753296989	0.004528345799944166	1.968925601432618e-05	-7851477.090819044	0.03999897173146087
Initial_000000001	24192000.0	5.0	5.0	0.0050574828262561775	0.4217465156349551	0.2621211993927761	0.21024449742635598	130634679610814.17	139134091008932.34	0.004628660100123364	0.004537537954846757	2.011903564045256e-05	-7850719.848749535	0.03999906977042911
Initial_000000001	27648000.0	5.0	5.0	0.005357188023425515	0.4854452023279238	0.26688676117977056	0.21653570273393483	126441586156445.44	130239853067024.45	0.004784388694167762	0.004768118393933676	2.1136048595730584e-05	-7850001.464310816	0.039999087732022355
Initial_000000001	31104000.0	5.0	5.0	0.005647857282797569	0.545221164442659	0.2726971025947975	0.2217274325397012	120987022630178.78	124041844408967.73	0.004991401500733937	0.004994077041891527	2.2115378243274678e-05	-7849301.063223908	0.03999912152366144
Initial_000000001	34560000.0	5.0	5.0	0.005934007249964642	0.6016030376783394	0.27872963107592263	0.22676788816489957	115908834302587.27	118546233415921.11	0.005214650107467671	0.005218511253098857	2.309140135004053e-05	-7848629.5988386655	0.03999915784737714
Initial_000000001	38016000.0	5.0	5.0	0.006217710641029537	0.6551026571321754	0.28485160674953297	0.23181909784344643	111105369036076.94	113416095102906.73	0.005446800280116298	0.005448598446453846	2.410603574876568e-05	-7847984.654409108	0.03999918995106573
Initial_000000001	41472000.0	5.0	5.0	0.006500067264500368	0.7060970138249472	0.2910388258183081	0.23690981026631716	106552128977710.42	108578379855047.06	0.005686697823231131	0.005685640835503476	2.51487733217206e-05	-7847363.0065318225	0.03999921822969967
Initial_000000001	44928000.0	5.0	5.0	0.006781757253380314	0.7548636660430823	0.2972833037073881	0.24204275047404977	102234932106645.14	104007242764814.05	0.005934118049279958	0.005929864633786771	2.621339648641054e-05	-7846762.089017378	0.03999924343351064
Initial_000000001	48384000.0	5.0	5.0	0.007063373091038315	0.8016428982100735	0.3035825276108544	0.24721782636847267	98140391179578.69	99684591423693.73	0.006189067006177807	0.006181356635261386	2.7308678343867958e-05	-7846179.593976834	0.0399992658487337
Initial_000000001	51840000.0	5.0	5.0	0.007345399540556628	0.8466370994858867	0.3099351116320111	0.2524344594767344	94255367917348.66	95594147118824.94	0.0064516245706780035	0.006440206140947525	2.84349384455181e-05	-7845613.563163823	0.03999928593863765
Initial_000000001	55296000.0	5.0	5.0	0.0076282243821041	0.8900162619578407	0.3163397847614716	0.25769186934966243	90567567211199.38	91721073227069.25	0.006721874499156916	0.006706492711175525	2.959244961166716e-05	-7845062.353893174	0.03999930407016583
Initial_000000001	58752000.0	5.0	5.0	0.007912160673631824	0.9319248097011779	0.32279528869375795	0.2629892070030684	87065471311523.78	88051675126130.45	0.00699989831105286	0.0069802910369070135	3.0781460937507105e-05	-7844524.57405266	0.039999320535645054
Initial_000000001	62208000.0	5.0	5.0	0.008197462911648357	0.972486685684731	0.3293003601051685	0.26832558646938115	83738290045684.27	84573267119895.06	0.007285774066789469	0.007261671869940365	3.2002202232212824e-05	-7843999.03254817	0.03999933557070152
Initial_000000001	65664000.0	5.0	5.0	0.00848433901138292	1.0118092081959862	0.33585372894710613	0.2737000956276488	80575914939227.48	81274078731341.95	0.007579576102687198	0.007550702194924523	3.325488488661405e-05	-7843484.701505655	0.03999934936754316
Initial_000000001	69120000.0	5.0	5.0	0.00877295934618254	1.0499860415016748	0.34245411971987705	0.27911180215910203	77568875681731.56	78143175906983.84	0.007881374959188885	0.007847445255763459	3.453970205531023e-05	-7842980.687103964	0.039999362084698196
Initial_000000001	72576000.0	5.0	5.0	0.009063463675860743	1.0870995171848399	0.3491002532251488	0.2845597579153909	74708298847483.2	75170391475868.12	0.008191237352496137	0.008151960556913179	3.585682872075307e-05	-7842486.206768139	0.0399993738542247
Initial_000000001	76032000.0	5.0	5.0	0.00935596653259687	1.1232224715328627	0.3557908483209474	0.2900430024939049	71985868919395.34	72346262878615.42	0.008509226160000102	0.008464303863878465	3.720642175363879e-05	-7842000.571110206	0.03999938478712187
Initial_000000001	79488000.0	5.0	5.0	0.009650561461879687	1.1584197167968195	0.3625246235949476	0.295560566283288	69393791622383.67	69661976048755.234	0.008835400413672697	0.008784527208034508	3.8588619993601445e-05	-7841523.16946329	0.03999939497744786
Initial_000000001	82944000.0	5.0	5.0	0.00994732440132122	1.192749231688159	0.3693002989466132	0.30111147310775616	66924759524937.17	67109314630578.77	0.009169815300274827	0.009112678896928043	4.00035443555097e-05	-7841053.458171806	0.03999940450549428
Initial_000000001	86400000.0	5.0	5.0	0.01024631640180697	1.2262631339173082	0.3761165970817608	0.3066947425518011	64571919835006.71	64680613879850.67	0.009512522168118131	0.009448803530310393	4.145129796243252e-05	-7840590.951021527	0.039999413440261915
Initial_000000001	89856000.0	5.0	5.0	0.010547585840952665	1.2590084816275788	0.38297224492436643	0.31230939202331015	62328844296418.12	62368718705149.64	0.009863568540239247	0.009792942021897077	4.293196630513611e-05	-7840135.211349817	0.039999421841412926
Initial_000000001	93312000.0	5.0	5.0	0.010851170240327605	1.2910279391246886	0.3898659749497053	0.3179544385983375	60189501080937.36	60166945391995.88	0.01022299813382513	0.010145131626741164	4.444561742747716e-05	-7839685.845488674	0.03999942976082533
Initial_000000001	96768000.0	5.0	5.0	0.011157097770291228	1.3223603339620391	0.3967965264420849	0.3236289006805044	58148228565970.51	58069046618422.984	0.010590850885687666	0.010505405974044464	4.599230213676824e-05	-7839242.497275039	0.039999437243842056
Initial_000000001	100224000.0	5.0	5.0	0.011465388506222371	1.3530411262893076	0.4037626466797951	0.3293317995006018	56199710886680.41	56069179424233.12	0.010967162983550048	0.010873795105186847	4.7572054237992405e-05	-7838804.843423245	0.03999944433028352
Initial_000000001	103680000.0	5.0	5.0	0.011776055485156985	1.3831028067786901	0.41076309204946526	0.3350621604765165	54338955152713.34	54161875840043.16	0.011351966902878605	0.011250325516722446	4.918489079060189e-05	-7838372.58959949	0.039999451055274214
Initial_000000001	107136000.0	5.0	5.0	0.012089105600863606	1.4125752359760275	0.4177966290917297	0.3408190144495325	52561270222838.65	52342015918637.836	0.011745291448971977	0.01163502020806803	5.083081238653196e-05	-7837945.467072295	0.039999457449923115
Initial_000000001	110592000.0	5.0	5.0	0.012404540367124099	1.4414859352800788	0.4248620354799377	0.34660139880999163	50862246934989.51	50604802941707.39	0.012147161804003697	0.012027898733592597	5.250980344799046e-05	-7837523.229838786	0.039999463541887166
Initial_000000001	114048000.0	5.0	5.0	0.012722356572713119	1.4698603377177428	0.4319581009335457	0.3524083585229626	49237739694021.17	48945740600965.19	0.012557599578702951	0.012428977258805981	5.422183254353645e-05	-7837105.652146673	0.03999946935584085
Initial_000000001	117504000.0	5.0	5.0	0.013042546846761718	1.497722005102058	0.4390836280677964	0.3582389470627801	47683849324674.84	47360611974813.836	0.012976622868351393	0.012838268620337415	5.5966852720935217e-05	-7836692.526347259	0.039999474913870146
Initial_000000001	120960000.0	5.0	5.0	0.013365100149474632	1.5250928169216829	0.446237433181289	0.3640922272639296	46196907102543.234	45845460140844.766	0.013404246312770015	0.013255782389392099	5.774480185526828e-05	-7836283.661026982	0.03999948023580456
