tree	time	x	y	r_stem	h_stem	r_crown	r_root	xylem_resistance	root_surface_resistance	ag_resources	bg_resources	growth	psi_zero	salinity
Initial_000000001	0.0	5.0	5.0	0.005	0.05	0.2	0.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Initial_000000001	3456000.0	5.0	5.0	0.005000000001059099	0.08123617229057764	0.2000879294538675	0.20742659692177126	75768393283978.98	142639757040328.72	0.0027159104251453614	0.002399224488898523	1.0397058003434755e-05	-7855277.347973945	0.06999930988185482
Initial_000000001	6912000.0	5.0	5.0	0.0050000000528050365	0.11268042530023044	0.200284221021435	0.2146781113198137	80285726207117.69	133021917606419.02	0.0027203663164554128	0.0024561921702722484	1.0630594757150901e-05	-7854965.028611364	0.06999930091932574
Initial_000000001	10368000.0	5.0	5.0	0.005000002322395711	0.1441865927535811	0.20063270185787285	0.22169221529214664	84830726593652.39	124600079509035.77	0.0027287534817089453	0.0025012457125757836	1.0807453735722314e-05	-7854649.115914636	0.0699992936495674
Initial_000000001	13824000.0	5.0	5.0	0.005000089017918686	0.17562676823758464	0.20113036021596226	0.22845609439399167	89386303659809.16	117213848828420.9	0.0027413910070562784	0.0025350925402388928	1.0931141591996348e-05	-7854330.923736152	0.06999929009946013
Initial_000000001	17280000.0	5.0	5.0	0.005002899305089422	0.20688378764222584	0.20172579623524298	0.23499419054830548	93887060382178.98	110684000199735.86	0.002757149873191455	0.0025598093079194605	1.101158062624874e-05	-7854012.609921094	0.06999929194357803
Initial_000000001	20736000.0	5.0	5.0	0.005057974287061304	0.23764514057711217	0.20239633958523268	0.24112857871560367	97229476172732.22	104949401764023.6	0.0027747584098025435	0.002589666789829535	1.1115941621146406e-05	-7853697.684988276	0.06999930386194962
Initial_000000001	24192000.0	5.0	5.0	0.005241696509182227	0.26711744404921667	0.203527612509025	0.24631361628900683	95312344561390.61	100354453815128.19	0.0028007976256442437	0.0026754172787046937	1.1482376914753517e-05	-7853386.36611645	0.0699993029825343
Initial_000000001	27648000.0	5.0	5.0	0.005435063704625614	0.295293598138017	0.20556620343555096	0.2507636945999006	92258290091743.2	96687399396151.53	0.002851302515518516	0.0027701275341878583	1.1889620040238061e-05	-7853069.96089086	0.06999929189097275
Initial_000000001	31104000.0	5.0	5.0	0.0056230623884081085	0.32234456248745813	0.20819054025943104	0.2548053931516953	89586293543490.14	93578402367619.75	0.002921772111030812	0.002857080947341376	1.2259140860415961e-05	-7852753.101442108	0.06999929676953723
Initial_000000001	34560000.0	5.0	5.0	0.005809264795805713	0.34838422271103114	0.21106913654317988	0.25868908264045426	87080686068879.73	90761741707335.95	0.003002134247779715	0.002942099733538033	1.2618385471592644e-05	-7852441.174316227	0.0699993102715997
Initial_000000001	38016000.0	5.0	5.0	0.005994589177138189	0.3735069119996895	0.21405628995709133	0.26252837137912827	84674698464291.4	88113310287788.33	0.003087438420592235	0.0030276740569769194	1.2979072637251207e-05	-7852136.112784325	0.06999932612698379
Initial_000000001	41472000.0	5.0	5.0	0.006179335591575889	0.39779339817866705	0.21709702557862945	0.2663669719511802	82353400555089.55	85584264933712.58	0.0031757782705311008	0.003114627985112865	1.3345064882079017e-05	-7851838.203122014	0.06999934191152947
Initial_000000001	44928000.0	5.0	5.0	0.006363724339616055	0.4213133711532289	0.22017092322308982	0.2702210786492408	80111500736880.0	83154633013312.84	0.003266452764896441	0.0032032537130106615	1.3717716254403401e-05	-7851547.16231535	0.06999935684992144
Initial_000000001	48384000.0	5.0	5.0	0.0065479550831820995	0.44412735671605447	0.22327028036072732	0.27409657509467905	77945549074013.7	80814920858672.8	0.0033592115261434773	0.003293667150913819	1.4097549113575398e-05	-7851262.547729938	0.06999937076096778
Initial_000000001	51840000.0	5.0	5.0	0.006732206583663163	0.4662882767309148	0.22639207207511955	0.2779955092097198	75852570175499.62	78559472599298.9	0.0034539719343022984	0.0033859218674814305	1.4484791552791304e-05	-7850983.899551156	0.0699993836640784
Initial_000000001	55296000.0	5.0	5.0	0.0069166357710069275	0.48784270778838335	0.22953500149622783	0.28191849491924037	73829788050245.39	76384107554421.58	0.003550713963214748	0.0034800484241544498	1.4879562951449906e-05	-7850710.78630724	0.06999939563864306
Initial_000000001	58752000.0	5.0	5.0	0.007101379275829349	0.5088318932895827	0.2326984129123914	0.28586560317683923	71874557973931.05	74285275908009.73	0.003649440932651578	0.0035760685793177495	1.5281940989249325e-05	-7850442.816265488	0.06999940677520979
Initial_000000001	62208000.0	5.0	5.0	0.007286555872128055	0.5292925603647748	0.2358818889412406	0.2898366942359213	69984345207741.66	72259751955143.11	0.0037501647720128636	0.003674000535884879	1.5691986408851843e-05	-7850179.637321794	0.06999941715957517
Initial_000000001	65664000.0	5.0	5.0	0.007472268951293566	0.5492575838598738	0.23908510034896066	0.2938315425895878	68156716194482.19	70304518613709.56	0.003852900449813199	0.003773860902065902	1.6109752272790184e-05	-7849920.933433488	0.06999942686849447
Initial_000000001	69120000.0	5.0	5.0	0.007658608724617854	0.5687565303134375	0.24230774974793212	0.2978498845578918	66389333457309.94	68416720614381.09	0.003957663851250459	0.0038756654271248497	1.6535287441224194e-05	-7849666.420387571	0.06999943596934087
Initial_000000001	72576000.0	5.0	5.0	0.007845654095899752	0.5878161071683274	0.24554955039361714	0.30189143681712477	64679951672462.72	66593642735009.96	0.004064470960907738	0.003979429276313569	1.6968637875729468e-05	-7849415.841809956	0.06999944452097459
Initial_000000001	76032000.0	5.0	5.0	0.008033474228888221	0.6064605365536002	0.248810218188967	0.3059559039181037	63026414144071.4	64832697432866.04	0.004173337542669289	0.004085167131408833	1.7409847120410778e-05	-7849168.965655542	0.06999945257486824
Initial_000000001	79488000.0	5.0	5.0	0.00822212985524722	0.6247118685254038	0.2520894686936114	0.3100429815811822	61426649445319.85	63131416207704.42	0.004284279010459979	0.004192893225056528	1.785895647082215e-05	-7848925.5811939975	0.06999946017617732
Initial_000000001	82944000.0	5.0	5.0	0.008411674368445645	0.6425902453207499	0.25538701604515796	0.3141523583402177	59878668159037.66	61487442611651.08	0.0043973103729247655	0.004302621350061418	1.8316005024772145e-05	-7848685.496438597	0.06999946736467187
Initial_000000001	86400000.0	5.0	5.0	0.008602154742689525	0.660114125666313	0.2587025726188206	0.3182837165194949	58380559703311.65	59898526118922.37	0.004512446207186225	0.004414364859350775	1.8781029689209555e-05	-7848448.535952432	0.06999947417552267
Initial_000000001	89856000.0	5.0	5.0	0.008793612308955898	0.6773004762786649	0.2620358489765058	0.3224367329250521	56930489242792.96	58362516543032.484	0.004629700644348725	0.004528136662654515	1.9254065171688615e-05	-7848214.538970787	0.0699994806399581
Initial_000000001	93312000.0	5.0	5.0	0.008986083413940924	0.6941649362341311	0.2653865539320639	0.3266110794013716	55526694689606.91	56877358865709.586	0.004749087360003728	0.004643949222231806	1.9735143967396432e-05	-7847983.357787396	0.0699994867858123
Initial_000000001	96768000.0	5.0	5.0	0.009179599982614046	0.7107219587610362	0.26875439466489415	0.3308064233152853	54167483797470.99	55441088409290.96	0.004870619567086277	0.0047618145485433154	2.0224296345975284e-05	-7847754.856361229	0.06999949263798397
Initial_000000001	100224000.0	5.0	5.0	0.00937419000099017	0.7269849341312213	0.2721390768547834	0.3350224279939572	52851231351466.78	54051826311546.21	0.004994310010027727	0.00488174419621436	2.072155033975956e-05	-7847528.909108282	0.06999949821882182
Initial_000000001	103680000.0	5.0	5.0	0.009569877932511097	0.7429662966405906	0.27554030482672454	0.3392587531297185	51576376454711.88	52707775273822.09	0.005120170959775476	0.00500374926041857	2.1226931734029756e-05	-7847305.399849256	0.06999950354844986
Initial_000000001	107136000.0	5.0	5.0	0.009766685078887047	0.7586776181252807	0.2789577817007315	0.3435150551586276	50341419912155.86	51407215559404.74	0.005248214209498286	0.005127840373727438	2.1740464059489253e-05	-7847084.220889223	0.0699995086450436
Initial_000000001	110592000.0	5.0	5.0	0.009964629894239086	0.7741296900276363	0.2823912095442087	0.34779098761697835	49144921710906.64	50148501222547.67	0.005378451070894878	0.005254027703438158	2.2262168587013955e-05	-7846865.272209572	0.06999951352506519
Initial_000000001	114048000.0	5.0	5.0	0.010163728259785053	0.789332595679587	0.2858402895255006	0.35208620147866787	47985498595860.61	48930056551058.27	0.005510892371063882	0.005382320949378932	2.2792064324663087e-05	-7846648.460755893	0.0699995182034647
Initial_000000001	117504000.0	5.0	5.0	0.010363993725034097	0.8042957741914629	0.28930472206772745	0.35640034547560506	46861821738927.46	47750372707204.79	0.005645548449909857	0.005512729342185755	2.333016801691518e-05	-7846433.699808213	0.06999952269385327
Initial_000000001	120960000.0	5.0	5.0	0.010565437720427881	0.8190280771074414	0.2927842070022498	0.3607330664028739	45772614499777.914	46608004553233.99	0.005782429158067324	0.005645261642042395	2.3876494146082742e-05	-7846220.908422192	0.06999952700865261
Initial_000000001	124416000.0	5.0	5.0	0.01076806974553611	0.8335378188036879	0.2962784437212395	0.3650840094100392	44716650275777.82	45501567649080.58	0.005921543855327807	0.0057799261378742705	2.4431054935854565e-05	-7846010.010931725	0.06999953115922428
Initial_000000001	127872000.0	5.0	5.0	0.01097189753623923	0.8478328214533637	0.29978713132892026	0.36945281827973964	43692750438581.58	44429735410964.88	0.006062901409556328	0.0059167306469862695	2.4993860356911835e-05	-7845800.936504869	0.06999953515598235
Initial_000000001	131328000.0	5.0	5.0	0.011176927213779666	0.861920455257414	0.30330996879110206	0.37383913569451804	42699782354729.555	43391236420548.625	0.006206510196084364	0.006055682515134116	2.556491813456216e-05	-7845593.618746243	0.06999953900849176
Initial_000000001	134784000.0	5.0	5.0	0.011383163418110293	0.8758076745362532	0.30684665508268616	0.3782426034926877	41736657487511.5	42384851875177.89	0.006352378097566607	0.00619678861701864	2.6144233758334977e-05	-7845387.995340077	0.0699995427255542
Initial_000000001	138240000.0	5.0	5.0	0.011590609427595279	0.8895010501910505	0.3103968893328537	0.38266286291390705	40802329577316.43	41409413170502.93	0.006500512504288826	0.00634005535719168	2.6731810493478753e-05	-7845184.007728916	0.06999954631528378
Initial_000000001	141696000.0	5.0	5.0	0.011799267266809002	0.9030067989710695	0.3139603709676886	0.3870995548350339	39895792897674.27	40463799607443.914	0.0066509203149140985	0.006485488671362343	2.7327649394300925e-05	-7844981.600823708	0.0699995497851736
Initial_000000001	145152000.0	5.0	5.0	0.012009137803921169	0.9163308099228495	0.31753679985001343	0.3915523199967447	39016080584206.54	39546936216080.02	0.006803607937654628	0.006633094028091759	2.7931749319288598e-05	-7844780.722741599	0.0699995531421546
Initial_000000001	148608000.0	5.0	5.0	0.01222022083894103	0.9294786683458734	0.32112587641624507	0.39602079922133904	38162263033731.17	38657791689586.63	0.006958581291856088	0.006782876430864318	2.854410694794796e-05	-7844581.32456824	0.06999955639264768
Initial_000000001	152064000.0	5.0	5.0	0.012432515183913159	0.9424556775360909	0.32472730181009973	0.40050463362208744	37333446370810.85	37795376421840.1	0.007115845809981387	0.006934840420523057	2.9164716799298662e-05	-7844383.360141857	0.06999955954261006
Initial_000000001	155520000.0	5.0	5.0	0.012646018736005156	0.9552668785619134	0.32834077801299805	0.40500346480443894	36528770979088.28	36958740642758.125	0.007275406439980484	0.007088990078056636	2.9793571251958955e-05	-7844186.785856693	0.06999956259757648
Initial_000000001	158976000.0	5.0	5.0	0.012860728544299345	0.967917068285968	0.33196600797104125	0.4095169350593627	35747410094815.05	36146972645851.336	0.007437267648032808	0.0072453290277250774	3.0430660565755986e-05	-7843991.560483723	0.06999956556269611
Initial_000000001	162432000.0	5.0	5.0	0.013076640870991625	0.980410815819115	0.3356026957184473	0.4140446875490681	34988568460050.07	35359197102834.17	0.0076014334216485974	0.007403860440511326	3.107597290479566e-05	-7843797.645006819	0.06999956844276553
Initial_000000001	165888000.0	5.0	5.0	0.013293751247608059	0.9927524775702514	0.3392505464973507	0.4185863664853217	34251481033077.195	34594573460483.19	0.0077679072731154375	0.007564587037885485	3.172949436192549e-05	-7843605.002472757	0.06999957124225821
Initial_000000001	169344000.0	5.0	5.0	0.013512054526770869	1.004946211035652	0.3429092668738862	0.4231416173005575	33535411753668.66	33852294415243.6	0.007936692243276061	0.007727511095868415	3.2391208984523394e-05	-7843413.597853675	0.06999957396535131
Initial_000000001	172800000.0	5.0	5.0	0.013731544929977845	1.0169959874545313	0.34657856485049	0.42771008681196104	32839652360899.246	33131584461371.7	0.008107790905623472	0.007892634449381437	3.3061098801545925e-05	-7843223.397920704	0.06999957661594934
Initial_000000001	176256000.0	5.0	5.0	0.013952216091801303	1.02890560344274	0.35025814997436544	0.4322914233786935	32163521261296.28	32431698508665.355	0.008281205370699374	0.008059958496868629	3.373914385176837e-05	-7843034.371127729	0.06999957919770612
Initial_000000001	179712000.0	5.0	5.0	0.014174061100862818	1.0406786917036928	0.353947733442071	0.43688527705240954	31506362445189.84	31751920566079.184	0.0084569372907818	0.008229484205178342	3.442532221315009e-05	-7842846.487504253	0.06999958171404408
Initial_000000001	183168000.0	5.0	5.0	0.014397072537896927	1.052318730904467	0.35764702820020094	0.44149129972121753	30867544449207.316	31091562487746.68	0.008634987864847923	0.00840121211469043	3.511961003325791e-05	-7842659.718556539	0.06999958416817212
Initial_000000001	186624000.0	5.0	5.0	0.014621242511179845	1.0638290547952818	0.36135574904213924	0.4461091452472187	30246459362934.777	30449962778141.11	0.008815357843797906	0.008575142344675879	3.582198156068181e-05	-7842474.037176251	0.0699995865631017
Initial_000000001	190080000.0	5.0	5.0	0.014846562689566991	1.075212860642059	0.36507361270087585	0.45073846959776165	29642521877844.93	29826485453301.133	0.008998047535925913	0.008751274598875352	3.6532409177376276e-05	-7842289.417555911	0.06999958890166144
Initial_000000001	193536000.0	5.0	5.0	0.015073024333355136	1.0864732170343083	0.3688003379378857	0.4553789309705411	29055168376666.996	29220518955227.703	0.009183056812624246	0.008929608171283524	3.725086343186267e-05	-7842105.835110552	0.06999959118651046
Initial_000000001	196992000.0	5.0	5.0	0.015300618323160592	1.097613071124024	0.3725356456280771	0.46003018991266786	28483856061447.664	28631475116726.94	0.00937038511430679	0.009110141952125969	3.797731307322771e-05	-7841923.266405051	0.06999959342015055
Initial_000000001	200448000.0	5.0	5.0	0.015529335186983661	1.1086352553455097	0.3762792588408259	0.46469190943383565	27928062118624.242	28058788174130.184	0.009560031456538146	0.00929287443401566	3.8711725085854845e-05	-7841741.689086604	0.06999959560493736
Initial_000000001	203904000.0	5.0	5.0	0.01575916512561088	1.1195424936609626	0.38003090291711783	0.4693637551137071	27387282919500.902	27501913825468.66	0.009751994436354768	0.009477803718276176	3.945406472482532e-05	-7841561.081821952	0.06999959774309043
Initial_000000001	207360000.0	5.0	5.0	0.015990098036490468	1.1303374073721364	0.3837903055428287	0.4740453952036436	26861033254586.145	26960328331816.66	0.009946272238764844	0.009664927521419061	4.020429555192803e-05	-7841381.424238929	0.0699995998367027
Initial_000000001	210816000.0	5.0	5.0	0.016222123536201973	1.1410225205344249	0.38755719681817963	0.4787365007228981	26348845600315.523	26433527659644.812	0.010142862643413623	0.00985424318176275	4.0962379472217075e-05	-7841202.696871985	0.06999960188774897
Initial_000000001	214272000.0	5.0	5.0	0.016455230981628606	1.1516002650061605	0.3913313093234081	0.48343674554939586	25850269416746.293	25921026662144.465	0.010341763031401325	0.010045747666180996	4.172827677105855e-05	-7841024.881111364	0.06999960389809372
Initial_000000001	217728000.0	5.0	5.0	0.016689409489929825	1.1620729851627778	0.3951123781807028	0.48814580650522305	25364870474871.484	25422358297596.145	0.010542970392240792	0.010239437576968735	4.250194615160827e-05	-7840847.959155648	0.06999960586949858
Initial_000000001	221184000.0	5.0	5.0	0.0169246479574017	1.1724429423026825	0.3989001411124549	0.4928633634369466	24892230212259.86	24937072882959.99	0.01074648133094248	0.010435309158813676	4.32833447726644e-05	-7840671.913967384	0.06999960780362875
Initial_000000001	224640000.0	5.0	5.0	0.017160935077304356	1.1827123187691722	0.40269433849588243	0.4975890992908871	24431945115783.777	24464737380964.613	0.0109522920752145	0.010633358305862225	4.4072428286839825e-05	-7840496.729231585	0.06999960970205937
Initial_000000001	228096000.0	5.0	5.0	0.01739825935672781	1.1928832218105068	0.40649471341408855	0.5023227001834686	23983626130251.895	24004934719063.203	0.011160398482765803	0.010833580568868547	4.486915087900106e-05	-7840322.389316854	0.06999961156628115
Initial_000000001	231552000.0	5.0	5.0	0.017636609132561046	1.202957687198229	0.41030101170361966	0.507063855466767	23546898091814.965	23557263138712.633	0.011370796048700916	0.011035971162415972	4.5673465304921954e-05	-7840148.87923896	0.06999961339770558
Initial_000000001	235008000.0	5.0	5.0	0.01787597258662301	1.2129376826220382	0.4141129819985898	0.5118122577893836	23121399185063.05	23121335573513.223	0.011583479912994759	0.01124052497220011	4.648532293010171e-05	-7839976.184626666	0.06999961519766994
Initial_000000001	238464000.0	5.0	5.0	0.018116337760008958	1.2228251108779022	0.4179303757714454	0.5165676031527633	22706780422780.22	22696779054823.473	0.01179844486803668	0.01144723656236361	4.730467376869928e-05	-7839804.291689652	0.06999961696744171
Initial_000000001	241920000.0	5.0	5.0	0.01835769256670083	1.232621812864642	0.421752947370441	0.5213295909630866	22302705147368.707	22283234143536.59	0.012015685366232941	0.011656100182872463	4.813146652253657e-05	-7839633.18718839	0.06999961870822291
Initial_000000001	245376000.0	5.0	5.0	0.018600024806486107	1.2423295704029185	0.4255804540539056	0.5260979240788554	21908848552997.863	21880354386774.04	0.012235195527657262	0.011867109776924501	4.896564862012613e-05	-7839462.85840581	0.06999962042115387
Initial_000000001	248832000.0	5.0	5.0	0.018843322177225813	1.251950108889363	0.4294126560213753	0.5308723088542988	21524897227575.906	21487805798315.22	0.012456969147739515	0.01208025898838073	4.9807166255679484e-05	-7839293.293120656	0.06999962210731699
Initial_000000001	252288000.0	5.0	5.0	0.019087572286508928	1.2614850997975293	0.43324931644167486	0.5356524551787241	21150548713681.938	21105266361643.484	0.01268099970498278	0.012295541169210644	5.065596442805447e-05	-7839124.479582401	0.06999962376774002
Initial_000000001	255744000.0	5.0	5.0	0.01933276266272756	1.2709361630363873	0.4370902014780282	0.5404380765119322	20785511087634.71	20732425554545.684	0.012907280368699559	0.012512949386943034	5.1511986979602114e-05	-7838956.406487614	0.06999962540339928
Initial_000000001	259200000.0	5.0	5.0	0.019578880765604385	1.280304869176187	0.4409350803102811	0.5452288899158269	20429502555910.688	20368983894256.312	0.013135804006758085	0.01273247643211398	5.23751766348742e-05	-7838789.062957694	0.0699996270152226
Initial_000000001	262656000.0	5.0	5.0	0.019825913996201514	1.289592741550747	0.44478372515432085	0.5500246160823348	20082251068159.707	20014652502188.73	0.013366563193330164	0.012954114825704365	5.3245475039156106e-05	-7838622.438517859	0.06999962860409203
Initial_000000001	266112000.0	5.0	5.0	0.020073849706437732	1.2988012582444914	0.44863591127877633	0.5548249793577635	19743493946099.812	19669152687343.574	0.013599550216632292	0.01317785682655922	5.412282279678938e-05	-7838456.5230773315	0.06999963017084646
Initial_000000001	269568000.0	5.0	5.0	0.02032267520813907	1.3079318539719003	0.45249141701908474	0.5596297077637141	19412977527604.668	19332215547530.645	0.013834757086652156	0.013403694438781833	5.500715950925156e-05	-7838291.306910621	0.069999631716284
Initial_000000001	273024000.0	5.0	5.0	0.02057237778164595	1.316985921856456	0.4563500237890089	0.5644385330146717	19090456825328.156	19003581587582.992	0.01407217554285292	0.013631619419095823	5.5898423812962066e-05	-7838126.780639848	0.06999963324116422
Initial_000000001	276480000.0	5.0	5.0	0.020822944683998416	1.3259648151156092	0.46021151608969285	0.569251190532392	18775695199239.438	18683000353783.168	0.01431179706184817	0.013861623284168683	5.679655341678463e-05	-7837962.935218036	0.06999963474621028
Initial_000000001	279936000.0	5.0	5.0	0.02107436315671969	1.334869848657804	0.4640756815163383	0.5740674194572012	18468464042470.195	18370230083759.793	0.014553612865040609	0.014093697317890567	5.770148513919804e-05	-7837799.761913316	0.06999963623211088
Initial_000000001	283392000.0	5.0	5.0	0.02132662043321678	1.3437023005971407	0.4679423107625902	0.5788869626563269	18168542479902.082	18065037371149.21	0.014797613926218055	0.014327832578602692	5.8613154945109765e-05	-7837637.25229398	0.06999963769952212
Initial_000000001	286848000.0	5.0	5.0	0.021579703745815804	1.3524634136908462	0.47181119762271295	0.5837095667293736	17875717078948.246	17767196844351.645	0.015043790979100555	0.014564019906269625	5.9531497982286785e-05	-7837475.398214336	0.06999963914906929
Initial_000000001	290304000.0	5.0	5.0	0.021833600332448584	1.3611543967043385	0.47568213899164413	0.5885349820110576	17589781572006.76	17476490858743.701	0.015292134524832758	0.014802249929590538	6.045644861738187e-05	-7837314.191801314	0.0699996405813484
Initial_000000001	293760000.0	5.0	5.0	0.022088297443006	1.3697764257083256	0.47955493486300715	0.593362962571312	17310536590087.416	17192709201740.25	0.015542634839416133	0.015042513073044408	6.138794047153283e-05	-7837153.625441789	0.06999964199692783
Initial_000000001	297216000.0	5.0	5.0	0.02234378234537278	1.3783306453120643	0.48342938832516624	0.5981932662128727	17037789407135.2	16915648810128.146	0.015795281981075774	0.015284799563864616	6.232590645551506e-05	-7836993.691770549	0.06999964339634972
Initial_000000001	300672000.0	5.0	5.0	0.022600042331157515	1.3868181698366033	0.48730530555540513	0.6030256544664522	16771353694595.15	16645113499121.818	0.01605006579755704	0.015529099438938833	6.327027880442925e-05	-7836834.3836589055	0.06999964478013129
Initial_000000001	304128000.0	5.0	5.0	0.022857064721130957	1.3952400844315749	0.4911824958123093	0.607859892583608	16511049285783.414	16380913702617.424	0.01630697593334736	0.015775402551630076	6.422098911190668e-05	-7836675.694203889	0.06999964614876628
Initial_000000001	307584000.0	5.0	5.0	0.02311483687038494	1.4035974461388447	0.4950607714264321	0.6126957495274107	16256701949648.62	16122866224147.152	0.016566001836819062	0.01602369857851544	6.517796836381718e-05	-7836517.616717991	0.0699996475027259
