tree	time	x	y	r_stem	h_stem	r_crown	r_root	xylem_resistance	root_surface_resistance	ag_resources	bg_resources	growth	psi_zero	salinity
Initial_000000001	96768000.0	5.0	5.0	0.007057101413735697	0.44721959133394895	0.20000441235383545	0.2976894316121074	65389693405013.87	68440881724107.445	0.002714433947538005	0.0021612582929955663	8.717908527031984e-06	-7851688.689238632	0.07999972996911034
Initial_000000001	100224000.0	5.0	5.0	0.00718557637858817	0.45789515912712925	0.20000988076245652	0.30130428023160527	63860752152210.74	66807189959872.41	0.002714555321684262	0.0022133468689628437	8.934096918004415e-06	-7851583.854628404	0.07999973471578113
Initial_000000001	103680000.0	5.0	5.0	0.007314960228270962	0.46837689541333954	0.20002208696087745	0.3049492807762488	62372852972563.94	65218064267974.24	0.002714826511282839	0.00226650160310671	9.154587784090344e-06	-7851480.789309823	0.07999973905005044
Initial_000000001	107136000.0	5.0	5.0	0.007445161122197977	0.47867145366550634	0.20004915956822558	0.30861970453743326	60926925213782.48	63673807359822.414	0.0027154292964099913	0.0023206685383528394	9.379113884249303e-06	-7851379.268528813	0.07999974268894426
Initial_000000001	110592000.0	5.0	5.0	0.007575958289386472	0.48878549046894043	0.20010839269226058	0.3123054351974677	59525977433929.06	62176341746346.805	0.0027167542005349637	0.0023757092834933583	9.607012519370541e-06	-7851278.887673877	0.07999974504657165
Initial_000000001	114048000.0	5.0	5.0	0.007706894648419829	0.498726028679777	0.20023441824115687	0.31598625141633796	58176778945439.6	60730543509459.78	0.002719599352637853	0.0024313206637220316	9.836849673564379e-06	-7851178.89837276	0.07999974505499674
Initial_000000001	117504000.0	5.0	5.0	0.00783716888159661	0.5085009964308618	0.20048853532338787	0.31962642900440436	56891653636321.836	59345797544730.11	0.0027254368106796236	0.0024869281520758903	1.0065922340533718e-05	-7851078.020161969	0.07999974123497439
Initial_000000001	120960000.0	5.0	5.0	0.007965721055540503	0.5181197207457272	0.20095616279873907	0.32317589606408065	55687512659639.94	58035786463202.8	0.002736487313690256	0.002541659873175146	1.0290140738560447e-05	-7850974.485625373	0.07999973269503749
Initial_000000001	124416000.0	5.0	5.0	0.00809176168902985	0.5275927371538586	0.2017125453336444	0.32658896045997643	54577514355414.96	56812970824270.93	0.0027550457228827712	0.002594625782036011	1.0505343359363076e-05	-7850866.7151090745	0.07999972091957085
Initial_000000001	127872000.0	5.0	5.0	0.008215411127732816	0.5369305022639081	0.20277283774673044	0.3298521394883751	53558869892868.76	55679269117921.56	0.00278210370696737	0.0026454681471859104	1.0709880875384322e-05	-7850754.3086962	0.07999970956014418
Initial_000000001	131328000.0	5.0	5.0	0.008337590592112467	0.546141891570665	0.20408586101561935	0.33298898633224777	52612285889276.75	54623436062213.945	0.002816748275313551	0.002694571316430905	1.0905592123682573e-05	-7850638.183450566	0.07999970140460883
Initial_000000001	134784000.0	5.0	5.0	0.008459305920936855	0.5552336980157889	0.20557570622360913	0.33603868475368337	51714846506575.914	53628401236661.85	0.0028570536863533583	0.0027426708479780394	1.1095958078280512e-05	-7850519.762066358	0.07999969686599384
Initial_000000001	138240000.0	5.0	5.0	0.00858120477085101	0.5642110578130376	0.20717764694990765	0.339036411290428	50850079314415.07	52678945554702.79	0.002901189542460189	0.0027904159182273944	1.1284042864998318e-05	-7850400.264089697	0.0799996950576334
Initial_000000001	141696000.0	5.0	5.0	0.0087035828584687	0.5730780725038883	0.20884795056101838	0.34200700393762073	50009034462042.086	51764304411399.93	0.002947853902065768	0.0028382296285096547	1.1471839609052072e-05	-7850280.50731873	0.07999969496902314
Initial_000000001	145152000.0	5.0	5.0	0.008826536917576294	0.5818382502840207	0.2105600844288213	0.34496613738706633	49187544376683.5	50877616838281.875	0.002996236351881979	0.0028863513024897573	1.166047245743056e-05	-7850160.97790822	0.07999969586957856
Initial_000000001	148608000.0	5.0	5.0	0.00895008186199075	0.5904947481445748	0.21229869103279736	0.34792317228652825	48383760884274.664	50014668064118.695	0.003045862103160184	0.0029349089866059345	1.1850539661455772e-05	-7850041.946202639	0.07999969730824294
Initial_000000001	152064000.0	5.0	5.0	0.009074208586827396	0.5990504918746345	0.2140550359106041	0.3508835370073796	47596796989102.195	49172859888997.65	0.003096460202217788	0.0029839707644258293	1.2042356110139569e-05	-7849923.5548701435	0.07999969902407592
Initial_000000001	155520000.0	5.0	5.0	0.009198905718294785	0.6075082349314264	0.21582416754332226	0.35385032110518194	46826123636321.55	48350537600282.586	0.003147877772834875	0.003033573659379165	1.2236089895562e-05	-7849805.874048123	0.07999970087029253
Initial_000000001	158976000.0	5.0	5.0	0.009324165502378755	0.6158705890767087	0.2176032667638296	0.356825253412666	46071334398697.945	47546586873663.766	0.0032000291389580157	0.0030837386298453212	1.243183316482003e-05	-7849688.933427251	0.07999970276546313
Initial_000000001	162432000.0	5.0	5.0	0.009449984141789573	0.6241400421744534	0.21939071267650276	0.3598092794363027	45332062506070.086	46760201677979.42	0.003252866676137185	0.003134478189672708	1.262963813198644e-05	-7849572.740403555	0.0799997046649165
Initial_000000001	165888000.0	5.0	5.0	0.009576360730709624	0.6323189699771354	0.22118555845106522	0.3628028958411284	44607954709979.26	45990753092222.16	0.003306364305574842	0.003185800312323118	1.2829535531375723e-05	-7849457.290247714	0.07999970654453753
Initial_000000001	169344000.0	5.0	5.0	0.009703296155842984	0.6404096449072395	0.22298723738138918	0.36580634244672877	43898664519638.9	45237715771945.62	0.0033605081667519568	0.0032377104709302813	1.3031544262178225e-05	-7849342.571786037	0.07999970839168957
Initial_000000001	172800000.0	5.0	5.0	0.009830792286377565	0.6484142431891685	0.22479539772047621	0.36881971197794694	43203851312035.87	44500626836527.29	0.0034152913377135234	0.0032902127280679096	1.3235676541705829e-05	-7849228.570571039	0.07999971020013934
Initial_000000001	176256000.0	5.0	5.0	0.00995885144746161	0.6563348509705222	0.22660980959532098	0.3718430127159964	42523180840741.836	43779062853122.914	0.00347071083759585	0.0033433103295215866	1.3441940713974807e-05	-7849115.270647719	0.07999971196721595
Initial_000000001	179712000.0	5.0	5.0	0.0100874760999794	0.6641734697531464	0.22843031238004055	0.3748762042720337	41856325828971.47	43072626890457.086	0.0035267659192818024	0.0033970060330136	1.365034280517161e-05	-7849002.655532825	0.07999971369221734
Initial_000000001	183168000.0	5.0	5.0	0.010216668654449094	0.6719320213069461	0.23025678485358683	0.37791921804009837	41202966355628.63	42380941172656.72	0.003583457093778914	0.0034513022924062826	1.3860887395751246e-05	-7848890.708752152	0.07999971537551477
Initial_000000001	186624000.0	5.0	5.0	0.010346431367370448	0.6796123521679193	0.23208912823124805	0.3809719689146987	40562790034163.74	41703642850595.836	0.003640785571011702	0.0035062013618364384	1.4073578113895357e-05	-7848779.414129335	0.07999971701804894
Initial_000000001	190080000.0	5.0	5.0	0.010476766286651534	0.6872162377852762	0.23392725649275325	0.38403436202236646	39935492043320.34	41040381512676.24	0.00369875293834849	0.0035617053549519234	1.4288417916636279e-05	-7848668.755934939	0.0799997186210472
Initial_000000001	193536000.0	5.0	5.0	0.010607675225630452	0.6947453863627342	0.2357710908579387	0.3871062966027556	39320775064349.59	40390817669523.664	0.003757360975258429	0.003617816278746998	1.4505409250845127e-05	-7848558.7189571485	0.07999972018586482
Initial_000000001	196992000.0	5.0	5.0	0.010739159753464672	0.7022014424277315	0.23762055662639436	0.39018766825709406	38718349163125.555	39754621786725.38	0.0038166115461378386	0.003674536052932518	1.4724554145803426e-05	-7848449.288528774	0.07999972171389709
Initial_000000001	200448000.0	5.0	5.0	0.010871221194709095	0.7095859901553759	0.23947558136797611	0.3932783702595453	38127931641610.64	39131473628212.59	0.0038765065381444774	0.0037318665210296317	1.4945854266627482e-05	-7848340.450530136	0.079999723206531
Initial_000000001	203904000.0	5.0	5.0	0.011003860633913086	0.7169005564694104	0.2413360938871572	0.3963782943294865	37549246873473.29	38521061777629.625	0.003937047825015177	0.00378980945671239	1.516931094521955e-05	-7848232.191378969	0.07999972466511954
Initial_000000001	207360000.0	5.0	5.0	0.011137078922834765	0.7241466139393125	0.24320202363172733	0.3994873310929095	36982026132576.414	37923083263343.95	0.003998237245924486	0.0038483665674178217	1.5394925198292997e-05	-7848124.498013601	0.07999972609096892
Initial_000000001	210816000.0	5.0	5.0	0.011270876688900866	0.7313255834902812	0.24507330035723	0.4026053703640636	36426007419378.83	37337243245283.18	0.004060076593075113	0.003907539496384196	1.5622697737961474e-05	-7848017.357872952	0.07999972748533274
Initial_000000001	214272000.0	5.0	5.0	0.011405254344137281	0.7384388369410104	0.24694985393891405	0.40573230132284344	35880935288126.23	36763254739975.55	0.00412256760437376	0.003967329823786849	1.5852628978058053e-05	-7847910.758875327	0.07999972884941019
Initial_000000001	217728000.0	5.0	5.0	0.011540212094140115	0.7454876993826244	0.24883161426895445	0.40886801263149575	35346560676443.68	36200838370367.61	0.004185711959079915	0.004027739067359143	1.6084719038017204e-05	-7847804.689397099	0.07999973018434654
Initial_000000001	221184000.0	5.0	5.0	0.011675749946855208	0.7524734514108617	0.2507185112030563	0.4120123925158433	34822640738212.39	35649722132723.71	0.004249511275201133	0.004088768682723115	1.631896774538164e-05	-7847699.138251855	0.07999973149123467
Initial_000000001	224640000.0	5.0	5.0	0.011811867721047638	0.7593973312224771	0.25261047453570623	0.415165328825639	34308938680192.336	35109641176142.043	0.004313967107920932	0.004150420063560503	1.65553746375518e-05	-7847594.094670317	0.07999973277111722
